x,y,token
-11.719082,-40.45588,blessing
-30.285828,33.85026,confinement
-42.256214,3.9607294,gladly
-36.283886,25.10385,apprehensive
-13.441216,-23.80181,jealousy
-44.50588,-4.0359063,jealous
-48.233253,24.408125,caution
-26.330816,13.700725,individual
-44.144318,37.058422,nephew
-38.43208,-34.18839,awake
10.964409,11.664504,terror
-16.691889,-36.80817,perverse
-21.338655,40.594276,earnestness
35.532818,-39.36655,chamber
-26.49931,31.54663,learnt
-31.057838,24.13099,concealing
-15.616249,-33.95245,abominable
16.054096,15.711838,disorder
-34.402428,22.50904,scrupulous
-26.932732,16.122978,careless
-36.410896,0.524424,nurse
-0.6637173,48.515717,catching
-44.25845,-1.0811782,complain
-26.01249,17.521507,assuming
-44.20781,-8.190634,offended
-31.731335,35.422607,removing
-23.671156,-40.069717,reproof
-45.14192,-0.5422426,succeed
28.905195,40.36467,examining
23.78836,35.934242,opened
31.70307,-25.583765,covered
31.681456,12.003325,drifting
28.097834,-7.7712483,wind
-48.74077,-2.5542908,prove
-37.437195,39.675373,engagements
26.995827,-7.7236915,storm
3.5407422,9.53019,consternation
25.321102,15.454005,pursuing
40.018723,-8.3109865,blown
50.053295,8.93055,bleak
50.866455,0.22928432,midnight
-23.376575,-6.518998,confessing
-23.210434,-27.736849,lest
21.79348,20.77161,hurrying
-37.35056,18.92679,accommodation
13.729433,-39.251106,lodged
-18.375174,39.535748,exclamation
-26.54266,24.780748,revived
-5.7061877,2.9909809,adventurous
40.475174,40.847027,along
2.4390705,35.41073,nowhere
26.47491,-6.0726724,clouds
-3.1022835,-35.37542,tidings
-21.674797,24.456545,urging
-21.210073,37.56731,brief
40.610268,-19.85867,ring
13.311162,30.725945,bell
19.616594,-7.2819486,rung
40.070107,-8.86189,cool
-19.970352,-15.876133,recover
27.810957,40.23604,carefully
-24.038357,28.819756,discovery
11.5017805,14.199292,darker
23.803461,36.083946,shut
-37.221436,38.628277,tete
-42.292286,27.749456,suspicions
34.007385,4.21775,quarters
-22.275425,-12.286621,restrain
-19.36349,39.024807,gravity
30.119318,36.999706,seized
-27.275774,-9.734581,demanded
-14.008471,-15.206548,violent
-24.218294,-5.621362,declaring
-29.53436,42.01948,hoping
-22.84496,-13.252486,fearing
-22.772493,19.108,ardent
-40.31149,36.658073,resolved
-2.4617426,50.314083,seriously
-45.569622,7.027058,apology
4.202353,8.897023,vainly
-49.998802,14.487279,resolve
-9.057932,-27.38841,drunkenness
-41.3684,0.87034833,_me_
-25.14918,-30.814878,deliver
-19.36493,39.14481,accent
-19.534058,40.812336,amazement
18.04978,-21.788427,drunk
-1.7484175,46.615276,protested
-45.587177,23.343954,suspicion
27.065725,38.39117,slightly
-51.056976,16.77635,acknowledging
0.26023722,50.939915,resumed
-26.43932,35.542133,urgent
-39.100433,4.090407,presumption
-3.1631877,8.5127945,struggles
-45.586994,21.672594,politeness
-31.268108,26.977766,witnessed
-38.717407,16.002783,professions
4.853729,-33.6097,dead
4.785683,-33.58175,alive
-6.411172,-10.847618,sole
-22.371794,29.923098,marking
-3.3413367,-3.1222172,adoration
32.459957,-4.532449,uppermost
12.175015,2.4247715,joyously
-50.16022,-5.2445803,interpret
-42.31487,7.9299393,error
-46.08628,17.504541,attraction
50.573845,-24.27455,ends
-9.240442,-50.33736,supplication
21.472002,-0.6214418,swelling
-43.473587,26.883774,resentment
-20.558441,20.156387,emotions
-20.203323,41.25528,embarrassment
-23.32185,16.682037,indispensable
-1.6870922,-13.017408,proudly
16.223392,23.649858,indescribable
-22.74692,23.960514,irritation
24.497648,31.792088,trembling
-15.710618,-3.0561857,dangers
-41.2652,21.18381,solicitous
-21.618216,20.431389,needed
52.580593,20.94574,curled
-17.678362,-30.657299,overthrow
-18.834644,15.086165,development
22.8674,6.5928507,blow
-16.863691,-10.358369,humiliation
10.109266,-10.627208,doubled
17.960918,16.490131,dubious
47.670536,3.0823853,thick
11.218053,28.763567,headed
-16.316885,40.356007,instant
-33.929317,14.205654,indebted
27.478462,10.328362,start
-52.271248,23.108273,shewn
-46.991528,8.584163,respects
14.365902,19.101109,sunk
-32.003757,32.264065,proposals
-39.35559,2.4759114,insulted
-26.126503,-0.8058845,pretended
3.6363132,-18.190853,sighs
22.973469,-31.406395,abundance
-19.241194,-33.99684,devise
-0.5871688,-21.05068,younger
-5.6208744,-2.3697882,ancient
-5.345266,25.727654,landed
-7.6480975,28.043673,belonged
-44.846138,13.606906,honesty
-13.491242,22.201212,courtesy
-49.802326,11.429156,motive
-39.780487,-3.650575,warrant
-15.959541,12.577156,ordinary
-39.889164,25.106466,observation
-0.96729857,27.232286,trick
-33.805622,32.754875,introducing
-6.2113547,44.865192,william
-50.856266,27.169727,explanation
-12.085936,0.2823183,future
-38.442356,26.320776,continuing
-27.74116,22.514719,temporary
20.818668,13.43552,gloom
-20.62848,18.681692,operation
-43.025513,28.380585,softened
9.883419,12.933496,brighter
-46.329044,-10.348792,further
22.897749,-15.649181,asunder
17.193459,11.566211,atmosphere
33.99592,-1.6456195,frost
12.175241,0.1344083,freeze
-4.631349,-17.537783,prisoner
-45.46109,7.998054,excuses
-45.968437,-7.58865,confine
-14.919306,-33.093456,wise
-28.556887,25.86155,seclusion
-12.835558,34.55981,cleared
47.446064,-19.430769,hanging
-4.3269105,8.264155,feminine
-32.62011,42.39115,bath
-31.860804,24.658024,compliance
-40.82625,34.883747,regretted
-39.376415,32.169094,impossibility
-17.986004,-5.3694797,retain
-33.078255,-26.507643,commands
-22.68303,36.222294,announced
16.110031,23.702702,solemnity
11.741328,14.271402,lonely
-25.575024,42.39763,recovered
-40.152893,15.1320095,penance
-18.186638,-30.354954,destroy
41.54441,-5.140963,feeding
-33.735363,-21.004446,confession
-30.651974,27.985556,renewed
-0.97475845,-11.914849,lowly
-43.824055,20.783758,modesty
-31.66343,17.891596,attaching
-16.06406,-26.053268,abundantly
-32.14464,18.170376,dignity
-38.38908,4.0604978,welfare
-25.211418,-0.61791575,minded
-52.27947,5.1771045,promote
-18.822697,9.112606,method
16.73224,16.248613,striving
-39.122334,29.813984,composure
-49.61671,22.077461,betraying
-42.8871,24.39942,maintained
-5.3396616,3.713755,non
-24.487629,39.645893,resolutely
-39.29428,23.213316,inevitable
-27.007479,-26.297728,strive
-43.531395,31.403757,evident
-40.708603,29.000755,removal
-40.01661,7.4579124,moderation
11.755975,-7.5797153,wound
-49.238,2.1132107,cure
32.51016,11.433483,distant
27.279957,-32.559277,flies
-6.187501,20.678402,begins
-26.657295,-3.3259199,restored
-23.199745,-33.05756,suffer
-55.40251,8.614851,suffered
-50.23497,-0.18604098,temptation
-38.15025,20.7417,announce
20.542,9.492864,ending
-26.23795,-10.282579,perceived
-37.88226,23.308561,arguments
20.045918,18.018547,unnatural
-6.4384255,5.1778708,luxurious
-34.085392,36.46695,contrived
12.636786,-58.00829,conceived
8.353575,15.728488,limb
-35.1074,16.856062,amount
-1.0850793,37.591255,rid
29.37247,17.075119,watering
-25.290926,5.74983,proves
37.0359,11.890715,interior
5.480162,-3.5640502,vigour
6.8038616,2.1048138,messages
-44.069008,-8.305541,rightly
4.549441,44.059875,simply
-38.193287,-22.904406,mark
-38.846684,27.334932,opposition
-40.457047,18.833342,situations
-22.248991,-0.63454586,provide
19.185383,28.1357,loud
-30.838177,-38.4099,hearts
-41.30578,16.904823,principle
41.916695,30.637028,bending
4.175279,-3.7112613,transported
-17.19054,-16.025259,obedience
22.947718,27.90115,burst
-17.70982,-34.643078,nought
-23.21891,36.903805,roused
-29.235676,23.64862,opposed
32.107807,-19.40287,yielding
-44.105503,16.733791,notions
-15.476899,25.633154,expert
-1.4728178,40.861977,hit
-16.916298,24.067337,singular
6.2148905,28.335411,french
-8.818941,-26.329836,treasure
-9.7424965,5.504601,virtues
18.959665,-39.963673,throughout
-41.79963,12.758987,enable
-22.428091,-36.187214,require
26.477087,7.172349,breathing
14.055025,-50.07282,king
-27.498695,26.228228,practised
-42.21498,20.90515,display
34.361984,34.473713,puppy
-12.779042,-35.778545,sins
-14.87468,18.030972,presumed
29.904428,-32.449955,waste
39.86578,30.221048,floor
-3.0743914,16.77348,sized
-12.357977,32.45491,apartment
14.849698,40.65845,knitting
-34.10888,23.861946,warmest
-6.9502726,-49.321987,thanks
-36.154045,8.695114,coles
-11.741676,-8.720851,ceremonies
7.69842,38.255714,ball
-46.25934,9.113697,commendation
-36.22129,6.132861,handsomely
7.076523,-9.998463,wander
36.62215,39.789017,jumped
4.6735926,49.6877,usher
16.914865,29.004217,dancing
-19.703318,43.610455,inquiring
-36.558044,27.95594,unexpected
-48.48924,39.20909,miss_fairfax
0.049276046,55.673923,eagerly
-1.3130001,22.775997,hunting
-6.7308226,-30.846478,hid
42.930805,11.520038,crosses
4.1023617,55.082973,'--
-36.2056,-10.300661,ma_am
-8.542499,-39.66584,god
28.781414,34.309982,spectacles
-13.1332035,23.546236,handwriting
0.74753654,35.074566,beautifully
-3.4381063,-19.712791,deaf
18.551056,42.68639,twice
19.145996,11.543609,pondering
23.264473,41.77565,meanwhile
4.023166,33.745422,raising
-24.042957,13.1128435,remarkable
-11.456774,39.54743,saturday
-11.8028965,38.97131,tuesday
-37.018593,43.917843,campbells
-36.98847,44.34261,ireland
-47.740547,43.607285,dixon
-27.405508,44.929924,impatient
4.74647,-30.740662,kingdoms
11.714327,-29.399065,countries
-29.218582,-32.710415,declare
25.279394,28.262468,press
-9.897567,36.748215,dublin
-53.301888,-2.8318074,blame
-44.912586,10.976556,excused
6.7955623,8.339586,accompanying
35.322857,46.75649,backward
44.589745,23.104824,whirling
50.5509,26.148237,sails
43.643154,26.151415,dashed
-15.094678,-21.824432,presence
13.298979,-0.12569927,!)
-26.973152,-37.961437,wisely
16.138918,-22.347189,hang
-34.91324,10.212345,considerate
-35.861443,2.4301722,unwell
-11.500844,39.636265,monday
-35.516876,32.787262,unlucky
-11.412156,-45.69304,bless
4.0816193,55.74448,!'
20.016533,-52.677177,guard
-7.9609203,19.419827,story
28.788052,42.32558,glancing
-45.27493,-12.856787,detain
-3.902927,27.949812,regiment
7.602423,-43.160088,fame
-25.49116,-30.538847,save
3.5695064,-8.681551,dying
-19.49533,15.434829,action
22.158953,16.053223,sinking
0.5452161,-27.375216,consumption
-19.145903,4.9241076,limited
-9.644806,42.28076,officer
-34.661232,11.763585,deserving
28.413292,-42.26137,camp
-13.252912,-37.979218,saved
4.681972,26.907711,england
-2.4700272,-9.927422,guest
-7.466748,34.64236,pounds
-19.179846,-6.324145,hereafter
-27.254496,15.787458,discipline
24.382147,12.644187,lighter
-30.784416,-38.34786,masters
-43.61118,20.94472,abilities
-13.302781,17.559532,nineteen
-23.916224,-40.17975,instruction
-33.37716,26.44212,sharing
-33.982136,20.986004,judicious
-9.740554,7.836408,suggestions
-45.935776,0.8350707,remind
18.820839,0.20317109,unseen
18.703043,-26.75572,bread
-46.11241,2.5067863,earn
-51.943497,18.74533,fortitude
-26.90709,-21.442759,retire
-25.603832,25.075123,retained
-51.094837,8.234976,wiser
-40.19849,10.44229,resisted
-21.13377,-10.393864,weakened
-22.864857,24.24806,varying
-9.919305,3.1454096,human
-18.336432,-9.503392,discharged
-48.903637,-4.872902,truths
-15.437505,3.0241551,double
-39.56458,27.127924,recovery
0.95258105,-38.12056,accusation
-22.670042,25.770388,examination
-40.819782,2.5060303,acquit
-8.390519,-9.51361,eternal
1.6348662,37.993374,fuss
-48.192524,-6.267613,reasons
-53.2602,15.361618,imputed
-11.566886,-43.017895,magnified
-54.724834,11.703161,injured
-20.973196,7.5233665,medium
43.124527,-28.325844,fat
57.890278,23.5401,grey
-25.628227,-18.42638,denied
22.093231,-26.339827,skin
9.299195,17.99683,colour
-0.9719885,8.571633,fuller
-43.40951,-0.09602959,admire
-33.526737,24.220089,complacency
35.24616,38.941143,started
-23.698826,17.108627,pitiable
-12.00875,-26.485136,seduced
-40.371567,17.179642,actions
-38.278194,6.666343,mischievous
-32.405933,26.753426,suggested
22.834377,30.239109,sucking
9.961215,-0.27635926,poison
-4.606611,0.6646486,purest
-32.657173,33.512825,resolving
-23.351614,-5.8933268,effectually
-9.561904,7.9882092,career
-37.37416,10.072361,prejudices
-39.11382,18.29243,description
14.085817,-15.377691,ate
46.911015,6.1935573,caps
-18.538944,-21.438751,offences
-39.45086,23.78432,necessarily
-22.10195,17.740934,affectation
-26.050972,-43.10435,greatness
-42.089676,23.612988,performance
25.28979,37.440563,cloak
24.47259,25.145136,bent
-26.708008,19.37005,distinguished
25.033735,21.705208,changing
-48.593624,7.735238,procure
-23.973396,-35.33016,forgive
-13.340901,-24.43147,provocation
-57.523666,12.655626,openly
-2.2049966,25.145428,papers
43.341457,25.139141,swept
-31.029188,27.204973,entertained
-39.816177,3.922721,undone
7.2440443,5.296651,instrument
-49.20112,22.178873,indulgence
-48.90366,15.35968,deficient
23.525345,41.432686,handed
9.848433,-15.985379,arch
-53.470894,4.8653765,discretion
-32.026085,24.817448,perseverance
-30.721989,-24.974644,appease
37.75292,32.391827,leg
9.323071,0.80490774,pork
55.29224,17.331549,hind
13.04799,-17.609652,salted
38.44637,8.023599,salt
-41.3883,-35.539673,hither
23.446178,-10.20864,sound
-36.15649,25.264,implied
19.006954,36.384167,bonnet
-12.092356,46.212173,spencer
-9.1125965,51.476986,patty
17.957525,-15.327152,pan
9.763131,30.243073,washing
26.376305,48.490623,kitchen
-33.68898,11.722001,hawkins
-33.71847,-28.173145,desires
-7.628693,8.939381,regards
44.437244,-47.245186,thousand
-20.913776,-38.1798,oppress
19.327112,-42.97539,lot
35.793808,-26.936531,goodly
-2.312256,-45.758057,heritage
7.3766494,37.061245,sly
-16.631432,15.731419,precise
-21.72785,-41.37342,neighbour
21.491135,33.454166,joyfully
14.82249,9.820239,absorbing
31.819221,39.035973,starting
-17.429352,43.289772,appeal
24.417238,-38.2637,standard
36.21848,23.648144,worn
0.0054129707,55.286613,whispered
-26.489683,5.331316,discoveries
-31.064072,-18.458885,lets
44.320705,28.972569,runs
-39.452923,8.907907,strictly
26.26266,-7.818118,shower
9.85451,-44.947308,lamented
-2.1266162,-30.769976,strangers
32.448544,25.29344,rush
17.414309,18.194294,heated
-1.8119794,-23.503483,thither
-1.8276083,46.72933,evidence
4.5494137,19.354803,corresponding
19.35446,-24.655767,pour
16.18711,39.26351,gown
-10.177584,36.016537,ford
49.996723,-13.69774,woollen
26.367796,49.618958,shop
-9.215319,-34.664646,dealt
-0.8911643,-17.953178,fainted
25.312935,38.234543,umbrella
19.757456,26.441875,whispering
-33.45875,-25.428644,?)
-5.7345667,-46.6114,tremble
-40.795715,-11.496971,t
-41.696476,2.843951,courage
46.18726,4.0705485,floated
-3.3128905,48.329,kindly
-44.460217,-2.9531288,sincerely
-26.782738,19.577633,described
21.84504,-14.998298,wounded
-27.307499,15.438288,genuine
-37.274822,24.980614,disturbed
-25.10757,39.351646,exerted
-33.408928,5.1593432,trifle
-16.521093,-24.509817,rejoice
-25.511372,-7.016242,learned
20.031206,17.229492,shock
-15.631243,-3.1925385,seeking
-40.991623,-24.293074,dies
-6.912635,17.320595,christian
-18.244154,16.034807,series
-24.037445,40.95914,deeply
13.692081,13.280018,gay
22.037216,-41.75387,thousands
-6.067533,-58.986565,10
-4.079667,17.252518,000
-42.93378,-26.203238,l
-20.981354,37.82925,rapidity
-28.93808,26.287638,distinguishing
-7.954309,-13.481785,glorious
31.48998,18.832916,steps
-18.434368,20.389462,accidental
44.0535,-8.974126,green
56.93878,22.786114,brown
-1.0629952,2.3005688,richly
7.6913404,-30.636433,scattered
8.279412,-1.9649899,sweetly
-6.4852867,-8.440655,fearless
29.304344,43.034065,cautiously
-29.495638,32.943207,preparations
27.486101,-13.618221,spread
-15.620028,9.069918,moral
-16.8573,-10.297861,lesson
-17.756926,-38.73735,profitable
-36.022606,23.699327,lessened
-29.9637,23.202435,disdain
-38.254017,22.150688,uncertain
8.072681,26.400373,".,"
-6.1193976,-31.523546,blood
-9.299097,34.383377,bristol
6.7765317,-31.902151,merchant
-38.067368,15.943658,profits
-19.416256,33.056335,guessed
-10.664292,46.00519,attorney
-32.529167,2.19974,stupid
-7.851776,1.8941407,grandeur
-43.131824,-23.790894,alas
-12.415063,32.580727,glimpse
-2.4662838,32.36015,somewhere
58.323914,17.456837,shoulder
-36.946743,26.706806,warmth
-41.44929,11.962569,conjecture
13.466775,13.758646,perpetually
-13.503786,5.971381,furniture
-22.139153,23.891596,irritated
29.287397,0.7152484,ceaseless
55.408447,27.200514,hat
-39.172817,5.190997,entertainment
-48.61459,17.138657,check
-42.42197,25.082817,unhappiness
-25.158073,43.71406,dared
25.448017,-9.8526325,driven
-38.407307,28.386774,occasioned
-24.611721,22.47282,absolute
-41.14351,4.474175,neglect
-39.180004,4.9420614,ingratitude
-43.646683,11.8902445,determine
-20.33016,37.480347,formal
31.078825,15.798201,drove
54.504875,1.616454,stars
51.269844,22.486328,trunk
13.75123,-22.58391,lifted
1.7091783,41.260303,butcher
34.32809,-6.579641,cart
43.535416,20.66567,gravel
43.224987,-11.922578,trees
-18.869646,-17.700521,revive
18.137712,-38.743355,portion
-0.19714515,11.229909,summons
-32.64964,39.421196,collected
-22.52289,17.496204,commonplace
51.953922,-26.798687,measured
10.818514,20.345259,marks
-20.240782,-3.3908913,justly
18.803389,-41.564087,separated
-20.76285,4.6627603,process
37.952362,36.85423,leaned
-21.086433,18.753887,commonest
-8.913554,33.566063,oxford
29.252062,-17.76278,dry
17.65632,20.548683,exhausted
48.3938,9.560562,sparkling
-19.38976,22.399435,unconscious
15.303003,-20.656412,innocent
-19.567663,42.465084,amendment
40.84098,21.877514,mounted
54.60534,23.460522,wore
-30.976297,34.59315,tranquillity
-15.408632,-40.26454,faithful
-26.05807,32.743587,pupil
46.380653,-48.490036,eleven
-27.08969,45.528595,downstairs
18.60743,42.8096,clock
26.357313,49.65126,hall
-39.453266,-13.246165,"""'"
26.16961,-39.720448,midst
-44.029716,7.3309393,alter
-28.973307,28.36176,earlier
10.055098,15.011745,quicker
35.181522,-16.068258,creep
15.440823,53.498695,faster
-50.333702,-1.655028,needs
-44.461483,-1.0747151,presume
-14.410166,-29.801699,falsehood
25.458126,26.571075,handled
0.22163723,53.36549,",--"""
29.106846,8.086213,balls
29.143602,4.470508,musical
3.0470428,-63.367367,fathers
-34.359787,27.82835,reception
-49.656906,-0.5888054,wisest
-35.093266,-3.128459,thanking
22.516094,39.01224,using
-31.553818,10.9480295,extravagant
-30.607674,30.471716,acquiescence
-23.72824,18.013477,detected
-20.16653,-1.0796756,treachery
6.890388,-6.1472883,nights
40.64719,-19.717836,crown
42.899265,-6.584284,hay
-36.29343,-13.028013,yours
25.972984,0.37926728,mixed
-29.342981,13.814032,fashionable
-17.15789,-37.017876,tongue
-4.8125267,47.25576,hearty
-3.2834482,9.187761,sees
4.3572507,32.793644,hop
-18.531588,11.176696,permitted
